asdu_len,io_type,type_id,src,dst,interval,relative_time_stamp
25,31,36,1,0,3.003012,37558.060833
25,2,36,1,0,3.403833,37561.464666
25,2,36,1,0,2.351933,37567.871672
25,2,36,1,0,7.206743,37575.078415
25,2,36,1,0,10.18246,37588.291081
25,32,36,1,0,14.147878,37613.115289
25,2,36,1,0,5.004951,37618.12024
25,31,36,1,0,0.169314,37619.121091
25,2,36,1,0,1.754045,37641.142604
25,2,36,1,0,17.992903,37679.410197
25,31,36,1,0,0.576125,37679.986322
25,2,36,1,0,5.4746,37686.424258
25,2,36,1,0,7.126867,37713.817573
25,2,36,1,0,6.80569,37720.623263
25,32,36,1,0,10.371305,37734.035079
25,31,36,1,0,7.005563,37741.040642
25,2,36,1,0,15.113021,37759.072935
25,2,36,1,0,2.653116,37786.877479
25,31,36,1,0,5.073367,37802.089796
25,2,36,1,0,1.672427,37813.899678
25,2,36,1,0,11.742299,37845.919877
25,2,36,1,0,6.203508,37852.123385
25,32,36,1,0,1.180656,37855.12457
25,31,36,1,0,6.998666,37863.127335
25,2,36,1,0,10.201887,37913.143925
25,31,36,1,0,1.004589,37923.946385
25,2,36,1,0,3.002721,37926.949188
25,2,36,1,0,2.111562,37936.15109
25,32,36,1,0,0.02044,37975.96012
25,2,36,1,0,4.80175,37980.76187
25,31,36,1,0,4.201122,37984.962992
25,2,36,1,0,13.611347,37999.585179
25,2,36,1,0,5.18199,38004.767169
25,2,36,1,0,4.989256,38014.971005
25,2,36,1,0,2.800956,38017.771961
25,2,36,1,0,4.200974,38021.972935
25,31,36,1,0,3.734389,38045.978955
25,2,36,1,0,9.87253,38065.984549
25,2,36,1,0,3.452368,38080.390018
25,32,36,1,0,6.468577,38096.995624
25,2,36,1,0,2.401167,38099.396791
25,31,36,1,0,7.601562,38106.998353
25,2,36,1,0,1.600688,38109.599398
25,2,36,1,0,6.400687,38116.000085
25,2,36,1,0,9.556042,38129.598633
25,31,36,1,0,18.123839,38167.997691
25,2,36,1,0,6.337344,38184.400169
25,2,36,1,0,4.799913,38189.200082
25,2,36,1,0,2.747672,38197.002944
25,2,36,1,0,4.397704,38201.400648
25,2,36,1,0,4.916523,38212.401378
25,32,36,1,0,5.649862,38218.05124
25,31,36,1,0,6.895144,38228.998851
25,2,36,1,0,0.600102,38229.598953
25,2,36,1,0,2.482359,38241.199775
25,2,36,1,0,9.859293,38261.196963
25,31,36,1,0,18.071236,38290.005338
25,2,36,1,0,5.877978,38297.806947
25,2,36,1,0,4.405403,38304.23378
25,2,36,1,0,8.777828,38313.011608
25,2,36,1,0,14.390299,38328.415375
25,32,36,1,0,1.041175,38339.013774
25,2,36,1,0,2.599916,38341.61369
25,2,36,1,0,5.399132,38347.012822
25,31,36,1,0,1.978685,38351.01148
25,2,36,1,0,7.923586,38379.203933
25,2,36,1,0,7.203492,38386.407425
25,31,36,1,0,5.316863,38411.996939
25,2,36,1,0,2.270179,38424.394502
25,2,36,1,0,5.399954,38429.794456
25,2,36,1,0,1.599982,38431.394438
25,2,36,1,0,3.159676,38437.593153
25,2,36,1,0,3.798757,38441.39191
25,2,36,1,0,1.640083,38443.031993
25,2,36,1,0,2.002782,38445.034775
25,2,36,1,0,8.321068,38456.388716
25,2,36,1,0,2.398699,38458.787415
25,32,36,1,0,1.199327,38459.986742
25,2,36,1,0,2.798755,38462.785497
25,2,36,1,0,5.147056,38471.982117
25,31,36,1,0,0.999949,38472.982066
25,2,36,1,0,2.99914,38475.981206
25,2,36,1,0,4.798713,38480.779919
25,2,36,1,0,3.998351,38485.777865
25,2,36,1,0,5.858731,38491.636596
25,2,36,1,0,4.294609,38499.97447
25,2,36,1,0,2.859591,38512.970171
25,2,36,1,0,2.21871,38515.188881
25,2,36,1,0,5.180129,38520.36901
25,2,36,1,0,7.964994,38531.366593
25,31,36,1,0,2.5998,38533.966393
25,2,36,1,0,1.000012,38534.966405
25,2,36,1,0,4.999795,38539.9662
25,2,36,1,0,3.728556,38563.964564
25,2,36,1,0,9.19792,38573.162484
25,2,36,1,0,3.795466,38577.961353
25,32,36,1,0,2.998812,38580.960165
25,31,36,1,0,6.905288,38594.957954
25,2,36,1,0,1.998711,38596.956665
25,2,36,1,0,2.999995,38599.95666
25,2,36,1,0,2.929304,38607.956364
25,2,36,1,0,5.799966,38613.75633
25,2,36,1,0,15.154317,38632.957616
25,2,36,1,0,3.599877,38636.557493
25,2,36,1,0,6.138743,38649.153076
25,31,36,1,0,6.833018,38655.986094
25,2,36,1,0,12.924996,38671.94556
25,2,36,1,0,2.799038,38674.744598
25,2,36,1,0,0.628719,38679.544335
25,2,36,1,0,5.37916,38686.941302
25,2,36,1,0,9.196686,38696.137988
40,2,36,1,0,4.78636,38701.935679
25,2,36,1,0,6.662615,38708.598294
25,31,36,1,0,5.303747,38716.929482
25,2,36,1,0,7.995514,38724.924996
25,2,36,1,0,2.977373,38729.922986
25,2,36,1,0,1.121285,38741.171753
25,2,36,1,0,3.142902,38744.314655
25,2,36,1,0,2.901436,38754.308375
25,2,36,1,0,4.400388,38758.708763
25,2,36,1,0,7.104367,38771.895801
25,2,36,1,0,3.997007,38775.892808
25,31,36,1,0,2.198747,38778.091555
25,2,36,1,0,0.548208,38782.688509
25,2,36,1,0,6.995892,38789.684401
25,2,36,1,0,4.16025,38796.879135
25,2,36,1,0,5.794855,38802.67399
25,2,36,1,0,4.141283,38810.86969
25,2,36,1,0,2.45969,38813.32938
25,2,36,1,0,6.735182,38820.064562
25,32,36,1,0,1.997857,38823.062384
25,2,36,1,0,6.804613,38829.866997
25,31,36,1,0,6.148167,38839.054872
25,2,36,1,0,3.199068,38842.25394
25,2,36,1,0,6.995666,38849.249606
25,2,36,1,0,3.991936,38854.247566
25,2,36,1,0,7.867683,38872.240932
25,2,36,1,0,3.258256,38885.635585
25,2,36,1,0,2.398839,38888.034424
25,2,36,1,0,1.799088,38889.833512
25,2,36,1,0,1.741677,38897.630298
25,31,36,1,0,2.398854,38900.029152
25,2,36,1,0,8.004897,38908.034049
25,2,36,1,0,1.386852,38910.426037
25,2,36,1,0,6.626769,38917.052806
25,2,36,1,0,1.739961,38921.823674
25,32,36,1,0,1.920705,38944.017032
25,2,36,1,0,6.997827,38951.014859
25,2,36,1,0,1.167529,38955.213814
25,31,36,1,0,5.797603,38961.011417
25,2,36,1,0,4.607474,38969.667108
25,2,36,1,0,3.45718,38993.401611
25,2,36,1,0,2.600068,38996.001679
25,2,36,1,0,1.399971,38997.40165
25,2,36,1,0,2.114651,39005.599463
25,2,36,1,0,8.998704,39014.598167
25,2,36,1,0,2.190126,39017.796787
25,31,36,1,0,4.200143,39021.99693
25,2,36,1,0,0.999743,39022.996673
25,2,36,1,0,4.799839,39027.796512
25,2,36,1,0,8.191323,39036.995342
25,2,36,1,0,4.399958,39041.3953
25,2,36,1,0,4.114165,39051.59306
25,2,36,1,0,4.798732,39056.391792
25,2,36,1,0,2.131386,39063.589617
25,32,36,1,0,1.399098,39064.988715
25,2,36,1,0,2.088754,39075.185244
25,2,36,1,0,6.797938,39081.983182
25,31,36,1,0,0.999862,39082.983044
25,2,36,1,0,1.998855,39084.981899
25,2,36,1,0,0.437159,39086.419004
25,2,36,1,0,8.485825,39115.175114
25,2,36,1,0,1.27205,39126.573066
25,2,36,1,0,2.598598,39129.171664
25,2,36,1,0,1.841977,39131.013641
25,2,36,1,0,5.688087,39141.768512
25,31,36,1,0,2.198824,39143.967336
25,2,36,1,0,5.798907,39149.766243
25,2,36,1,0,4.778498,39156.56883
25,2,36,1,0,2.893023,39169.597658
25,2,36,1,0,6.01999,39185.750382
25,32,36,1,0,0.205473,39185.955855
25,2,36,1,0,1.058355,39197.154768
25,2,36,1,0,1.190011,39198.344779
25,31,36,1,0,6.598791,39204.94357
25,2,36,1,0,2.210963,39209.181391
25,2,36,1,0,3.761174,39212.942565
25,2,36,1,0,4.799711,39217.742276
25,2,36,1,0,6.19196,39224.941096
25,2,36,1,0,4.198965,39229.140061
25,2,36,1,0,6.529303,39241.751712
25,2,36,1,0,3.445263,39255.330228
25,2,36,1,0,0.06924,39265.527065
25,31,36,1,0,0.399953,39265.927018
25,2,36,1,0,17.306276,39303.511924
25,32,36,1,0,1.015562,39306.909722
25,2,36,1,0,2.913596,39315.908532
25,2,36,1,0,5.191873,39321.100405
25,2,36,1,0,4.397938,39325.498343
25,31,36,1,0,0.591964,39327.097216
25,2,36,1,0,9.595756,39336.692972
25,2,36,1,0,5.584082,39343.289908
25,2,36,1,0,8.118759,39371.675906
25,31,36,1,0,6.261423,39388.069527
25,2,36,1,0,2.060773,39400.264169
25,2,36,1,0,8.19695,39408.461119
25,2,36,1,0,4.777436,39415.258744
25,2,36,1,0,4.19898,39419.457724
25,2,36,1,0,5.197864,39424.655588
25,32,36,1,0,2.392488,39428.0543
25,31,36,1,0,0.716296,39449.045889
25,2,36,1,0,6.328683,39475.640109
25,2,36,1,0,5.800788,39481.440897
25,2,36,1,0,5.145194,39490.6418
25,2,36,1,0,4.799724,39495.441524
25,31,36,1,0,9.534686,39510.038231
25,2,36,1,0,5.53831,39526.432649
25,2,36,1,0,2.054222,39538.629256
25,2,36,1,0,9.798847,39548.428103
25,32,36,1,0,0.59997,39549.028073
25,2,36,1,0,7.188427,39557.226013
25,31,36,1,0,3.670444,39571.023611
25,2,36,1,0,9.456037,39590.615986
25,2,36,1,0,5.398664,39596.01465
25,2,36,1,0,1.918534,39603.812537
25,31,36,1,0,7.913727,39632.007672
25,2,36,1,0,4.199065,39636.206737
25,2,36,1,0,1.200034,39637.406771
25,2,36,1,0,0.136716,39642.608439
25,2,36,1,0,3.465673,39656.202958
25,2,36,1,0,6.99901,39663.201968
25,2,36,1,0,0.770721,39667.0017
25,2,36,1,0,2.19991,39669.20161
25,32,36,1,0,0.80002,39670.00163
25,2,36,1,0,2.800128,39672.801758
25,2,36,1,0,7.144794,39684.000167
25,31,36,1,0,8.99892,39692.999087
25,2,36,1,0,0.218101,39693.217188
25,2,36,1,0,9.57991,39703.797746
25,2,36,1,0,3.999875,39707.797621
25,2,36,1,0,10.322529,39724.19802
25,2,36,1,0,1.105172,39734.996048
25,2,36,1,0,6.596702,39741.59275
25,2,36,1,0,0.203992,39744.827543
25,2,36,1,0,7.56081,39752.388353
25,31,36,1,0,1.599057,39753.98741
25,2,36,1,0,1.388137,39756.386349
25,2,36,1,0,2.998872,39759.385221
25,2,36,1,0,1.500248,39767.98183
25,2,36,1,0,4.599003,39772.580833
25,2,36,1,0,4.12371,39781.775673
25,32,36,1,0,9.194633,39790.970306
25,2,36,1,0,16.991325,39808.964833
25,2,36,1,0,2.284126,39814.162677
25,31,36,1,0,0.814788,39814.977465
25,2,36,1,0,8.899175,39844.150667
25,2,36,1,0,8.795859,39852.946526
25,2,36,1,0,4.987509,39858.943543
25,2,36,1,0,6.643623,39865.587166
25,2,36,1,0,2.716386,39871.337155
25,31,36,1,0,4.59888,39875.936035
25,2,36,1,0,2.598678,39878.534713
25,2,36,1,0,3.162178,39884.731721
25,2,36,1,0,7.411825,39892.143546
25,2,36,1,0,5.750777,39900.92322
25,2,36,1,0,4.996853,39905.920073
25,2,36,1,0,3.997058,39909.917131
25,32,36,1,0,0.984935,39911.915088
25,31,36,1,0,4.70001,39936.893138
25,2,36,1,0,4.857213,39941.750351
25,2,36,1,0,5.470487,39952.280848
25,2,36,1,0,9.011517,39961.292365
25,2,36,1,0,9.011403,39971.314262
25,2,36,1,0,6.348754,39977.663016
25,2,36,1,0,3.79781,39981.460826
25,2,36,1,0,3.376796,39986.25671
25,2,36,1,0,6.602867,39992.859577
25,31,36,1,0,2.157447,39998.049438
25,2,36,1,0,6.596056,40004.645494
25,2,36,1,0,7.752516,40015.437919
25,2,36,1,0,5.197025,40020.634944
25,2,36,1,0,4.997751,40025.632695
25,2,36,1,0,1.797553,40028.436536
25,32,36,1,0,4.592148,40033.028684
25,2,36,1,0,4.4287,40037.457384
25,2,36,1,0,11.352607,40049.818175
25,31,36,1,0,1.142636,40059.01197
25,2,36,1,0,18.904575,40098.189561
25,2,36,1,0,8.51745,40107.384462
25,31,36,1,0,11.58087,40119.977214
25,2,36,1,0,5.996802,40125.974016
25,2,36,1,0,2.875062,40132.769791
25,2,36,1,0,6.406812,40139.176603
25,32,36,1,0,10.725867,40153.960327
25,2,36,1,0,8.677722,40172.551578
25,31,36,1,0,8.394863,40180.946441
25,2,36,1,0,1.375534,40184.344374
25,2,36,1,0,1.054715,40195.537155
25,2,36,1,0,5.196677,40200.733832
25,2,36,1,0,0.336457,40206.129656
25,2,36,1,0,6.204645,40212.334301
25,2,36,1,0,5.331933,40221.717351
25,2,36,1,0,2.061196,40233.906888
25,2,36,1,0,1.200173,40235.107061
25,2,36,1,0,3.596603,40238.703664
25,2,36,1,0,2.799107,40241.502771
25,31,36,1,0,0.399933,40241.902704
25,2,36,1,0,1.398798,40243.301502
25,2,36,1,0,12.385393,40256.69629
25,2,36,1,0,3.397834,40260.094124
25,2,36,1,0,2.38624,40269.290014
25,2,36,1,0,1.39895,40270.688964
25,2,36,1,0,3.79774,40274.486704
25,32,36,1,0,0.400092,40274.886796
25,2,36,1,0,7.566757,40286.497365
25,2,36,1,0,6.376753,40292.874118
40,2,36,1,0,5.947948,40302.866943
25,2,36,1,0,8.592788,40311.459731
25,2,36,1,0,13.609379,40326.081266
25,2,36,1,0,3.007964,40329.08923
25,2,36,1,0,0.988934,40332.848101
25,2,36,1,0,0.759003,40336.645995
25,2,36,1,0,1.997985,40338.64398
25,2,36,1,0,5.995703,40344.639683
25,2,36,1,0,2.568433,40349.236845
25,2,36,1,0,6.195638,40355.432483
25,31,36,1,0,4.549611,40364.026326
25,2,36,1,0,3.514988,40387.812539
25,2,36,1,0,2.798053,40390.610592
25,2,36,1,0,2.39778,40393.008372
25,2,36,1,0,1.998988,40395.00736
25,32,36,1,0,0.999986,40396.007346
25,2,36,1,0,1.214814,40399.240367
25,2,36,1,0,1.364066,40400.604433
25,2,36,1,0,5.648649,40406.253082
25,2,36,1,0,2.005875,40408.258957
25,31,36,1,0,15.735314,40424.994674
25,2,36,1,0,1.536611,40430.3925
25,2,36,1,0,10.120221,40460.783513
25,2,36,1,0,2.881654,40473.778336
25,31,36,1,0,2.065726,40485.972715
25,2,36,1,0,3.998086,40489.970801
25,2,36,1,0,2.800015,40492.770816
25,2,36,1,0,2.398648,40495.169464
25,32,36,1,0,1.555566,40516.993071
25,2,36,1,0,6.559745,40523.552816
25,2,36,1,0,5.75484,40532.346618
25,2,36,1,0,6.195715,40538.542333
25,31,36,1,0,4.338229,40546.937089
25,2,36,1,0,0.217429,40547.154518
25,2,36,1,0,9.175236,40556.329754
25,2,36,1,0,14.105121,40590.715007
25,2,36,1,0,0.061796,40595.91184
25,2,36,1,0,1.198693,40602.175609
25,2,36,1,0,4.33174,40606.507349
25,31,36,1,0,1.400202,40607.907551
25,2,36,1,0,2.198727,40610.106278
25,2,36,1,0,0.711844,40631.095826
25,32,36,1,0,6.796811,40637.892637
25,2,36,1,0,11.558627,40652.488366
25,31,36,1,0,6.021799,40668.884655
25,2,36,1,0,5.197898,40674.082553
25,2,36,1,0,1.194443,40680.344413
25,2,36,1,0,9.73382,40690.078233
25,2,36,1,0,7.395111,40698.478799
25,2,36,1,0,1.661905,40710.280617
25,31,36,1,0,9.538953,40729.951041
25,2,36,1,0,10.250503,40751.099306
25,2,36,1,0,6.606984,40757.70629
25,32,36,1,0,1.200844,40758.907134
25,2,36,1,0,4.681103,40766.528957
25,2,36,1,0,6.011221,40772.540178
25,2,36,1,0,9.738055,40786.329624
25,31,36,1,0,4.603642,40790.933266
25,2,36,1,0,0.095081,40795.938253
25,2,36,1,0,3.991995,40800.942131
25,2,36,1,0,10.086454,40821.156374
25,31,36,1,0,0.862787,40851.978485
25,2,36,1,0,0.400168,40852.378653
25,2,36,1,0,4.403889,40856.782542
25,2,36,1,0,4.444735,40861.227277
25,2,36,1,0,0.150589,40862.388462
25,2,36,1,0,5.861672,40868.250134
25,2,36,1,0,1.544138,40869.794272
25,2,36,1,0,2.60193,40872.396202
25,2,36,1,0,1.000758,40873.39696
25,2,36,1,0,0.990211,40875.398815
25,2,36,1,0,2.400951,40877.799766
25,32,36,1,0,2.202012,40880.001778
25,2,36,1,0,1.601073,40881.602851
25,2,36,1,0,4.352652,40890.008666
25,2,36,1,0,7.205644,40897.21431
25,2,36,1,0,1.60295,40898.81726
25,2,36,1,0,0.595742,40900.417269
25,2,36,1,0,7.804642,40908.221911
25,31,36,1,0,2.782944,40913.025024
25,2,36,1,0,0.599897,40913.624921
25,2,36,1,0,9.29996,40932.0374
25,2,36,1,0,8.202731,40940.240131
25,2,36,1,0,8.534938,40951.445805
25,2,36,1,0,9.403911,40960.849716
25,2,36,1,0,11.004248,40972.854181
25,31,36,1,0,1.000935,40973.855116
25,2,36,1,0,3.620829,40977.475945
25,2,36,1,0,3.212764,40986.060853
25,2,36,1,0,1.436801,40987.497654
25,2,36,1,0,0.9231,40996.518122
25,32,36,1,0,4.344371,41000.862493
25,2,36,1,0,3.999796,41004.862289
25,2,36,1,0,6.174912,41013.064054
25,2,36,1,0,5.673817,41028.865655
25,31,36,1,0,6.001846,41034.867501
25,2,36,1,0,13.351821,41068.479695
25,2,36,1,0,0.248739,41075.082433
25,31,36,1,0,0.52445,41095.887804
25,2,36,1,0,8.468745,41114.48732
25,2,36,1,0,5.799815,41120.287135
25,32,36,1,0,1.599943,41121.887078
25,2,36,1,0,8.161495,41133.087945
25,2,36,1,0,0.99968,41134.087625
25,2,36,1,0,0.880151,41144.089379
25,31,36,1,0,2.669544,41156.892164
25,2,36,1,0,0.520495,41177.692586
25,2,36,1,0,5.000642,41182.693228
25,2,36,1,0,6.546613,41194.294973
25,2,36,1,0,0.672285,41205.096682
25,2,36,1,0,4.20006,41209.296742
25,2,36,1,0,2.399993,41211.696735
25,31,36,1,0,3.160591,41217.897391
25,32,36,1,0,4.731432,41242.902614
25,2,36,1,0,4.999984,41247.902598
25,31,36,1,0,10.737183,41278.907652
25,2,36,1,0,16.336136,41305.162849
25,2,36,1,0,1.892895,41310.718696
25,2,36,1,0,0.74857,41315.519591
25,2,36,1,0,8.80384,41324.323431
25,31,36,1,0,14.599076,41339.931043
25,2,36,1,0,3.510284,41348.334642
25,32,36,1,0,13.588385,41363.943295
25,2,36,1,0,2.200791,41366.144086
25,31,36,1,0,10.861453,41400.951382
25,2,36,1,0,4.20094,41405.152322
25,2,36,1,0,4.600649,41409.752971
25,2,36,1,0,13.576093,41424.5555
25,2,36,1,0,1.096067,41435.958448
25,2,36,1,0,3.400685,41439.359133
25,31,36,1,0,2.361334,41461.998378
25,2,36,1,0,3.564935,41465.563313
25,32,36,1,0,13.331875,41484.964801
25,2,36,1,0,0.316361,41495.164676
25,2,36,1,0,0.862185,41506.163183
25,31,36,1,0,6.661021,41522.961768
25,2,36,1,0,3.258797,41536.360469
25,2,36,1,0,7.471852,41553.960005
25,2,36,1,0,6.39896,41560.358965
25,2,36,1,0,1.804392,41566.216605
25,2,36,1,0,9.940782,41576.157387
25,31,36,1,0,6.798059,41583.956221
25,2,36,1,0,9.998552,41593.954773
25,2,36,1,0,4.99616,41599.95456
25,32,36,1,0,6.000883,41605.955443
25,2,36,1,0,7.959844,41617.957299
25,2,36,1,0,9.275331,41637.369581
25,2,36,1,0,4.388952,41641.758533
25,31,36,1,0,3.199976,41644.958509
25,2,36,1,0,2.987621,41649.959352
25,2,36,1,0,6.600617,41656.559969
25,2,36,1,0,2.569018,41662.160974
25,2,36,1,0,2.67137,41674.961447
25,2,36,1,0,8.003921,41682.965368
25,2,36,1,0,5.168769,41690.158026
25,2,36,1,0,5.398165,41695.556191
25,2,36,1,0,4.131873,41704.752932
25,31,36,1,0,1.26081,41706.013742
25,2,36,1,0,6.016371,41721.146168
25,32,36,1,0,5.797913,41726.944081
25,2,36,1,0,3.79913,41730.743211
25,2,36,1,0,5.196485,41736.940941
25,2,36,1,0,4.456466,41751.53539
25,2,36,1,0,2.798836,41754.334226
25,31,36,1,0,5.512969,41766.930043
25,2,36,1,0,1.315495,41788.521576
25,2,36,1,0,3.860611,41802.516124
25,31,36,1,0,5.113775,41827.905409
25,2,36,1,0,7.997865,41835.903274
25,32,36,1,0,9.977006,41847.89992
25,2,36,1,0,1.9988,41849.89872
25,2,36,1,0,0.252367,41859.095492
25,2,36,1,0,6.714621,41886.088575
25,31,36,1,0,2.820588,41888.909163
25,2,36,1,0,6.013106,41894.922269
25,2,36,1,0,15.154492,41911.081099
25,2,36,1,0,1.475194,41917.279926
25,2,36,1,0,5.350884,41926.675708
25,31,36,1,0,2.928022,41949.868966
25,2,36,1,0,3.398731,41953.267697
25,2,36,1,0,6.303136,41966.661416
25,32,36,1,0,2.197817,41968.859233
25,2,36,1,0,4.797963,41973.657196
25,2,36,1,0,7.720901,42001.65411
25,31,36,1,0,9.186154,42010.840264
25,2,36,1,0,0.20563,42011.045894
25,2,36,1,0,12.575185,42024.634844
25,2,36,1,0,4.599818,42029.234662
25,2,36,1,0,1.832551,42033.633622
25,2,36,1,0,14.992704,42049.628078
25,2,36,1,0,2.407472,42062.285235
25,31,36,1,0,9.535357,42071.820592
25,2,36,1,0,0.79985,42072.620442
25,2,36,1,0,5.199918,42078.820918
25,2,36,1,0,5.194223,42084.015141
25,2,36,1,0,0.332629,42089.412982
25,32,36,1,0,0.429997,42089.842979
25,2,36,1,0,5.166759,42095.009738
25,2,36,1,0,6.741331,42105.805455
25,31,36,1,0,6.905351,42132.991744
25,2,36,1,0,4.121423,42157.382245
25,2,36,1,0,7.623669,42165.005914
25,2,36,1,0,8.358303,42175.378642
25,2,36,1,0,4.399831,42179.778473
25,2,36,1,0,6.728122,42192.577291
25,31,36,1,0,1.399641,42193.976932
25,32,36,1,0,8.885033,42210.973462
25,2,36,1,0,14.512609,42245.760481
25,31,36,1,0,4.163918,42254.957505
25,2,36,1,0,11.595824,42267.552949
25,2,36,1,0,9.73027,42287.546611
25,2,36,1,0,6.996751,42294.543362
25,2,36,1,0,13.354566,42310.935722
25,31,36,1,0,4.997892,42315.933614
25,32,36,1,0,11.056593,42331.929124
25,2,36,1,0,6.59777,42338.526894
25,2,36,1,0,8.728019,42350.522673
25,2,36,1,0,3.798766,42354.321439
25,2,36,1,0,7.535892,42367.941053
25,31,36,1,0,9.019713,42376.960766
25,2,36,1,0,0.747156,42377.707922
25,2,36,1,0,3.503059,42401.292252
25,2,36,1,0,8.794665,42410.086917
25,2,36,1,0,17.187008,42428.278513
25,2,36,1,0,1.690004,42432.477415
25,31,36,1,0,5.397826,42437.875241
25,2,36,1,0,6.396412,42445.271918
25,2,36,1,0,3.845965,42449.117883
25,32,36,1,0,3.750131,42452.868014
25,2,36,1,0,11.778621,42466.662408
25,2,36,1,0,5.004959,42471.667367
25,2,36,1,0,7.049425,42483.850833
25,31,36,1,0,4.862834,42498.841403
25,2,36,1,0,3.865391,42512.835265
25,2,36,1,0,6.19781,42519.033075
25,2,36,1,0,15.713398,42555.028049
25,31,36,1,0,1.074076,42559.858059
25,2,36,1,0,4.709227,42569.624653
25,32,36,1,0,4.262747,42573.8874
25,2,36,1,0,3.136033,42577.023433
25,2,36,1,0,2.715115,42600.017805
25,31,36,1,0,0.51917,42620.81613
25,2,36,1,0,3.999754,42624.815884
25,2,36,1,0,0.924108,42631.814683
25,2,36,1,0,4.718001,42656.81012
25,2,36,1,0,0.523812,42677.608589
25,31,36,1,0,4.197914,42681.806503
25,2,36,1,0,1.599955,42683.406458
25,2,36,1,0,1.176344,42688.63423
25,32,36,1,0,6.168837,42694.803067
25,2,36,1,0,1.953182,42700.801853
25,2,36,1,0,5.59883,42706.400683
25,2,36,1,0,10.556933,42737.236798
25,31,36,1,0,5.556919,42742.793717
25,2,36,1,0,0.599018,42743.392735
25,2,36,1,0,7.402823,42754.192342
25,2,36,1,0,9.600625,42763.792967
25,2,36,1,0,6.013165,42770.8078
25,2,36,1,0,0.893312,42781.833536
25,2,36,1,0,3.416033,42795.386253
25,31,36,1,0,8.398803,42803.785056
25,2,36,1,0,1.398849,42805.183905
25,2,36,1,0,4.986771,42811.183931
25,32,36,1,0,4.599815,42815.783746
25,2,36,1,0,5.322295,42841.380859
25,2,36,1,0,3.000128,42844.380987
25,2,36,1,0,4.998943,42849.37993
25,2,36,1,0,1.588131,42852.982569
25,2,36,1,0,4.598009,42857.580578
25,31,36,1,0,2.138547,42864.780307
25,2,36,1,0,4.85929,42879.779081
25,31,36,1,0,6.188874,42925.959468
25,2,36,1,0,2.599061,42928.558529
40,2,36,1,0,1.302971,42936.955377
25,2,36,1,0,9.793688,42946.749065
25,2,36,1,0,2.18915,42949.946837
25,2,36,1,0,8.992793,42958.93963
25,2,36,1,0,9.988201,42969.930271
25,2,36,1,0,6.00726,42986.775867
25,31,36,1,0,0.218288,42986.994155
25,2,36,1,0,18.004878,43025.280883
25,2,36,1,0,4.800272,43039.671607
25,31,36,1,0,8.23954,43047.911147
25,2,36,1,0,0.989803,43050.916877
25,32,36,1,0,6.947035,43057.863912
25,2,36,1,0,1.521614,43079.656356
25,2,36,1,0,8.856685,43098.64493
25,31,36,1,0,0.064453,43108.839523
25,2,36,1,0,2.21389,43111.053413
25,2,36,1,0,3.783069,43114.836482
25,2,36,1,0,7.945202,43126.828894
25,2,36,1,0,8.196044,43135.024938
25,2,36,1,0,1.38101,43138.422749
25,2,36,1,0,2.262874,43150.818166
25,2,36,1,0,6.397957,43157.216123
40,2,36,1,0,8.542577,43169.811658
25,32,36,1,0,8.998765,43178.810423
25,2,36,1,0,6.519868,43205.605858
25,2,36,1,0,1.331931,43227.205037
25,31,36,1,0,3.602052,43230.807089
25,2,36,1,0,11.718671,43248.604445
25,2,36,1,0,4.027197,43262.801237
25,2,36,1,0,7.796591,43270.597828
25,2,36,1,0,8.180615,43280.793608
25,31,36,1,0,0.860216,43291.789226
25,32,36,1,0,7.998085,43299.787311
25,2,36,1,0,9.179946,43310.981958
25,2,36,1,0,3.461013,43324.57543
25,2,36,1,0,6.996783,43331.572213
25,2,36,1,0,2.959924,43337.569119
25,2,36,1,0,6.596912,43344.166031
25,31,36,1,0,5.76147,43352.960598
25,2,36,1,0,4.913282,43378.149889
25,2,36,1,0,6.397055,43384.546944
25,2,36,1,0,1.343056,43389.9447
25,31,36,1,0,3.713581,43413.937807
25,2,36,1,0,1.267028,43415.204835
25,32,36,1,0,5.731926,43420.936761
25,2,36,1,0,0.207111,43421.143872
25,2,36,1,0,8.147908,43432.333481
25,2,36,1,0,1.058769,43443.528274
25,2,36,1,0,5.248589,43448.776863
25,2,36,1,0,9.481997,43463.323609
25,2,36,1,0,0.266933,43473.718311
25,31,36,1,0,1.19977,43474.918081
25,2,36,1,0,5.667319,43489.712856
25,2,36,1,0,3.658382,43503.508591
25,2,36,1,0,0.279257,43513.91943
25,2,36,1,0,6.18148,43520.10091
25,2,36,1,0,10.540169,43534.696535
25,31,36,1,0,1.266952,43535.963487
40,2,36,1,0,5.928893,43541.89238
25,2,36,1,0,15.936788,43560.685717
25,2,36,1,0,0.136497,43564.884788
25,2,36,1,0,6.32084,43577.278274
25,2,36,1,0,4.99805,43582.276324
25,31,36,1,0,9.529672,43596.867792
25,2,36,1,0,4.598855,43601.466647
25,2,36,1,0,1.598808,43608.124501
25,2,36,1,0,0.205607,43618.463253
25,2,36,1,0,5.19967,43623.662923
25,2,36,1,0,2.950895,43631.676948
25,31,36,1,0,5.895545,43657.85119
40,2,36,1,0,4.997975,43662.849165
25,2,36,1,0,6.912784,43690.038398
25,31,36,1,0,8.547668,43718.865441
25,2,36,1,0,3.68714,43742.818615
25,2,36,1,0,3.857882,43756.810251
25,2,36,1,0,9.455607,43776.40189
