asdu_len,io_type,type_id,src,dst,interval,relative_time_stamp
17,65537,122,0,1,0.427932,4264.438461
19,65537,120,1,0,0.000631,4264.439092
17,65537,122,0,1,0.000219,4264.439311
20,65537,121,1,0,0.00032,4264.439631
17,65537,122,0,1,0.061454,4264.501085
506,65537,125,1,0,0.000851,4264.501936
57,65537,125,1,0,1e-06,4264.501937
506,65537,125,1,0,0.0,4264.501937
57,65537,125,1,0,0.000351,4264.502288
506,65537,125,1,0,1e-06,4264.502289
57,65537,125,1,0,0.000374,4264.502663
506,65537,125,1,0,0.000442,4264.503105
57,65537,125,1,0,0.00184,4264.505406
506,65537,125,1,0,1e-06,4264.505407
533,65537,125,1,0,0.000679,4264.506086
17,65537,124,0,1,0.000357,4264.506666
18,65537,123,1,0,0.000353,4264.507019
17,65537,124,0,1,0.000183,4264.507202
25,2,36,1,0,3.504669,4268.012224
17,65537,122,0,1,1.527341,4269.539565
19,65537,120,1,0,0.000705,4269.54027
17,65537,122,0,1,0.000191,4269.540461
20,65537,121,1,0,0.000343,4269.540804
17,65537,122,0,1,0.06151,4269.602314
506,65537,125,1,0,0.000847,4269.603161
57,65537,125,1,0,1e-06,4269.603162
506,65537,125,1,0,0.000296,4269.603458
57,65537,125,1,0,1e-06,4269.603459
506,65537,125,1,0,0.000332,4269.603791
57,65537,125,1,0,0.000377,4269.604168
506,65537,125,1,0,1e-06,4269.604169
57,65537,125,1,0,0.000346,4269.604515
506,65537,125,1,0,0.002879,4269.607682
533,65537,125,1,0,0.196976,4269.804658
17,65537,124,0,1,0.000435,4269.806083
18,65537,123,1,0,0.001633,4269.807716
17,65537,124,0,1,0.000169,4269.807885
25,32,36,1,0,4.606047,4274.414251
17,65537,122,0,1,0.416564,4274.830815
19,65537,120,1,0,0.000627,4274.831442
17,65537,122,0,1,0.000215,4274.831657
20,65537,121,1,0,0.000357,4274.832014
17,65537,122,0,1,0.061463,4274.893477
506,65537,125,1,0,0.000853,4274.89433
57,65537,125,1,0,1e-06,4274.894331
506,65537,125,1,0,1e-06,4274.894332
57,65537,125,1,0,0.00034,4274.894672
506,65537,125,1,0,0.0,4274.894672
57,65537,125,1,0,0.000374,4274.895046
506,65537,125,1,0,0.000446,4274.895492
57,65537,125,1,0,0.000375,4274.895867
506,65537,125,1,0,0.000745,4274.896838
533,65537,125,1,0,0.199127,4275.095965
17,65537,124,0,1,0.000495,4275.096831
18,65537,123,1,0,0.000363,4275.097194
17,65537,124,0,1,0.000149,4275.097343
25,2,36,1,0,3.118396,4278.2161
17,65537,122,0,1,1.903048,4280.119148
19,65537,120,1,0,0.000714,4280.119862
17,65537,122,0,1,0.000191,4280.120053
20,65537,121,1,0,0.000334,4280.120387
17,65537,122,0,1,0.060784,4280.181171
506,65537,125,1,0,0.01302,4280.194191
57,65537,125,1,0,0.002094,4280.196285
506,65537,125,1,0,1e-06,4280.196286
57,65537,125,1,0,0.00036,4280.196646
506,65537,125,1,0,0.002406,4280.199052
57,65537,125,1,0,0.000344,4280.199396
506,65537,125,1,0,0.001644,4280.201492
57,65537,125,1,0,0.002177,4280.203669
506,65537,125,1,0,0.0,4280.203669
57,65537,125,1,0,0.000338,4280.204007
476,65537,125,1,0,0.001514,4280.206366
17,65537,124,0,1,0.000604,4280.20697
18,65537,123,1,0,0.001689,4280.208659
17,65537,124,0,1,0.000166,4280.208825
25,2,36,1,0,0.221514,4280.430682
17,65537,122,0,1,4.789552,4285.220234
19,65537,120,1,0,0.000661,4285.220895
17,65537,122,0,1,0.000118,4285.221013
20,65537,121,1,0,0.000374,4285.221387
17,65537,122,0,1,0.061337,4285.282724
506,65537,125,1,0,0.000816,4285.28354
57,65537,125,1,0,1e-06,4285.283541
506,65537,125,1,0,0.000322,4285.283863
57,65537,125,1,0,1e-06,4285.283864
506,65537,125,1,0,0.000338,4285.284202
57,65537,125,1,0,0.000362,4285.284564
506,65537,125,1,0,0.0,4285.284564
57,65537,125,1,0,0.000374,4285.284938
506,65537,125,1,0,0.000747,4285.285922
533,65537,125,1,0,0.199543,4285.485465
17,65537,124,0,1,0.000522,4285.486372
18,65537,123,1,0,0.000405,4285.486777
17,65537,124,0,1,0.000164,4285.486941
25,2,36,1,0,3.533404,4289.020665
17,65537,122,0,1,1.487866,4290.508531
19,65537,120,1,0,0.000668,4290.509199
17,65537,122,0,1,0.000178,4290.509377
20,65537,121,1,0,0.000328,4290.509705
17,65537,122,0,1,0.06127,4290.570975
506,65537,125,1,0,0.000812,4290.571787
57,65537,125,1,0,1e-06,4290.571788
506,65537,125,1,0,0.000321,4290.572109
57,65537,125,1,0,1e-06,4290.57211
506,65537,125,1,0,0.000332,4290.572442
57,65537,125,1,0,0.00037,4290.572812
506,65537,125,1,0,1e-06,4290.572813
57,65537,125,1,0,0.000371,4290.573184
506,65537,125,1,0,0.002879,4290.576295
533,65537,125,1,0,0.213041,4290.789336
17,65537,124,0,1,0.000439,4290.790698
18,65537,123,1,0,0.000389,4290.791087
17,65537,124,0,1,0.000166,4290.791253
25,2,36,1,0,1.229875,4292.021506
25,2,36,1,0,3.601987,4295.623493
17,65537,122,0,1,0.175289,4295.798782
19,65537,120,1,0,0.001415,4295.800197
17,65537,122,0,1,0.000177,4295.800374
20,65537,121,1,0,0.002121,4295.802495
17,65537,122,0,1,0.059543,4295.862038
506,65537,125,1,0,0.000897,4295.862935
57,65537,125,1,0,1e-06,4295.862936
506,65537,125,1,0,1e-06,4295.862937
57,65537,125,1,0,0.000333,4295.86327
506,65537,125,1,0,1e-06,4295.863271
57,65537,125,1,0,0.000372,4295.863643
506,65537,125,1,0,0.000448,4295.864091
57,65537,125,1,0,0.000375,4295.864466
506,65537,125,1,0,0.000748,4295.865312
533,65537,125,1,0,0.200648,4296.06596
17,65537,124,0,1,0.000519,4296.067001
18,65537,123,1,0,0.000403,4296.067404
17,65537,124,0,1,0.000162,4296.067566
17,65537,122,0,1,5.021219,4301.08912
19,65537,120,1,0,0.000442,4301.089562
17,65537,122,0,1,0.000224,4301.089786
20,65537,121,1,0,0.000315,4301.090101
17,65537,122,0,1,0.061253,4301.151354
506,65537,125,1,0,0.000867,4301.152221
57,65537,125,1,0,0.0,4301.152221
506,65537,125,1,0,1e-06,4301.152222
57,65537,125,1,0,0.000336,4301.152558
506,65537,125,1,0,1e-06,4301.152559
57,65537,125,1,0,0.000374,4301.152933
506,65537,125,1,0,0.00044,4301.153373
57,65537,125,1,0,0.000376,4301.153749
506,65537,125,1,0,0.00074,4301.154601
533,65537,125,1,0,0.215243,4301.369844
17,65537,124,0,1,0.000522,4301.370714
18,65537,123,1,0,0.000387,4301.371101
17,65537,124,0,1,0.00016,4301.371261
25,2,36,1,0,0.653692,4302.025288
25,31,36,1,0,1.400259,4303.425547
25,2,36,1,0,2.40091,4305.826457
17,65537,122,0,1,0.537443,4306.3639
19,65537,120,1,0,0.000652,4306.364552
17,65537,122,0,1,0.000194,4306.364746
20,65537,121,1,0,0.000327,4306.365073
17,65537,122,0,1,0.06126,4306.426333
506,65537,125,1,0,0.000856,4306.427189
57,65537,125,1,0,1e-06,4306.42719
506,65537,125,1,0,0.000318,4306.427508
57,65537,125,1,0,1e-06,4306.427509
506,65537,125,1,0,0.000345,4306.427854
57,65537,125,1,0,0.000358,4306.428212
506,65537,125,1,0,0.0,4306.428212
57,65537,125,1,0,0.000371,4306.428583
506,65537,125,1,0,0.000747,4306.429558
533,65537,125,1,0,0.21502,4306.644578
17,65537,124,0,1,0.000527,4306.645454
18,65537,123,1,0,0.000399,4306.645853
17,65537,124,0,1,0.000162,4306.646015
17,65537,122,0,1,5.006744,4311.653085
19,65537,120,1,0,0.000456,4311.653541
17,65537,122,0,1,0.000179,4311.65372
20,65537,121,1,0,0.000322,4311.654042
17,65537,122,0,1,0.061683,4311.715725
506,65537,125,1,0,0.041549,4311.757274
57,65537,125,1,0,2e-06,4311.757276
506,65537,125,1,0,0.0,4311.757276
57,65537,125,1,0,0.000295,4311.757571
506,65537,125,1,0,1e-06,4311.757572
57,65537,125,1,0,0.000345,4311.757917
506,65537,125,1,0,0.00051,4311.758427
57,65537,125,1,0,0.000375,4311.758802
506,65537,125,1,0,0.002814,4311.76174
533,65537,125,1,0,0.203366,4311.965106
17,65537,124,0,1,0.000443,4311.966458
18,65537,123,1,0,0.000404,4311.966862
17,65537,124,0,1,0.000163,4311.967025
25,2,36,1,0,0.85974,4312.827084
25,2,36,1,0,2.439127,4315.266211
17,65537,122,0,1,1.737572,4317.003783
19,65537,120,1,0,0.002243,4317.006026
17,65537,122,0,1,0.000178,4317.006204
20,65537,121,1,0,0.001965,4317.008169
17,65537,122,0,1,0.058382,4317.066551
506,65537,125,1,0,0.000842,4317.067393
57,65537,125,1,0,1e-06,4317.067394
506,65537,125,1,0,0.000325,4317.067719
57,65537,125,1,0,1e-06,4317.06772
506,65537,125,1,0,0.000333,4317.068053
57,65537,125,1,0,0.000344,4317.068397
506,65537,125,1,0,1e-06,4317.068398
57,65537,125,1,0,0.000345,4317.068743
506,65537,125,1,0,0.000718,4317.069568
533,65537,125,1,0,0.214933,4317.284501
17,65537,124,0,1,0.000448,4317.285308
18,65537,123,1,0,0.000349,4317.285657
17,65537,124,0,1,0.000196,4317.285853
25,2,36,1,0,2.740692,4320.026895
17,65537,122,0,1,2.265155,4322.29205
19,65537,120,1,0,0.000703,4322.292753
17,65537,122,0,1,0.000219,4322.292972
20,65537,121,1,0,0.000315,4322.293287
17,65537,122,0,1,0.061252,4322.354539
506,65537,125,1,0,0.000854,4322.355393
57,65537,125,1,0,0.0,4322.355393
506,65537,125,1,0,1e-06,4322.355394
57,65537,125,1,0,0.000347,4322.355741
506,65537,125,1,0,0.0,4322.355741
57,65537,125,1,0,0.000375,4322.356116
506,65537,125,1,0,0.000445,4322.356561
57,65537,125,1,0,0.000375,4322.356936
506,65537,125,1,0,0.000745,4322.357869
533,65537,125,1,0,0.199364,4322.557233
17,65537,124,0,1,0.000525,4322.558099
18,65537,123,1,0,0.000374,4322.558473
17,65537,124,0,1,0.000183,4322.558656
25,2,36,1,0,0.868759,4323.427834
17,65537,122,0,1,4.153474,4327.581308
19,65537,120,1,0,0.001288,4327.582596
17,65537,122,0,1,0.000178,4327.582774
20,65537,121,1,0,0.000329,4327.583103
17,65537,122,0,1,0.060565,4327.643668
506,65537,125,1,0,0.000858,4327.644526
57,65537,125,1,0,1e-06,4327.644527
506,65537,125,1,0,0.000323,4327.64485
57,65537,125,1,0,0.0,4327.64485
506,65537,125,1,0,0.00033,4327.64518
57,65537,125,1,0,0.000369,4327.645549
506,65537,125,1,0,0.0,4327.645549
57,65537,125,1,0,0.000356,4327.645905
506,65537,125,1,0,0.000728,4327.646806
533,65537,125,1,0,0.199748,4327.846554
17,65537,124,0,1,0.000494,4327.847382
18,65537,123,1,0,0.000391,4327.847773
17,65537,124,0,1,0.000164,4327.847937
17,65537,122,0,1,5.024426,4332.87268
19,65537,120,1,0,0.000409,4332.873089
17,65537,122,0,1,0.000244,4332.873333
20,65537,121,1,0,0.000326,4332.873659
17,65537,122,0,1,0.061707,4332.935366
506,65537,125,1,0,0.000825,4332.936191
57,65537,125,1,0,1e-06,4332.936192
506,65537,125,1,0,0.000316,4332.936508
57,65537,125,1,0,0.0,4332.936508
506,65537,125,1,0,0.000341,4332.936849
57,65537,125,1,0,0.00036,4332.937209
506,65537,125,1,0,0.0,4332.937209
57,65537,125,1,0,0.000374,4332.937583
506,65537,125,1,0,0.000745,4332.938574
533,65537,125,1,0,0.21486,4333.153434
17,65537,124,0,1,0.000544,4333.154333
18,65537,123,1,0,0.000357,4333.15469
17,65537,124,0,1,0.000161,4333.154851
25,2,36,1,0,0.274368,4333.429572
25,2,36,1,0,2.401046,4335.830618
17,65537,122,0,1,2.33039,4338.161008
19,65537,120,1,0,0.000695,4338.161703
17,65537,122,0,1,0.000185,4338.161888
20,65537,121,1,0,0.000317,4338.162205
17,65537,122,0,1,0.061192,4338.223397
506,65537,125,1,0,0.002404,4338.225801
57,65537,125,1,0,1e-06,4338.225802
506,65537,125,1,0,0.0,4338.225802
57,65537,125,1,0,0.00032,4338.226122
506,65537,125,1,0,0.0,4338.226122
57,65537,125,1,0,0.000356,4338.226478
506,65537,125,1,0,0.000463,4338.226941
57,65537,125,1,0,0.000357,4338.227298
506,65537,125,1,0,0.000728,4338.228074
533,65537,125,1,0,0.213673,4338.441747
17,65537,124,0,1,0.000518,4338.442622
18,65537,123,1,0,0.000405,4338.443027
17,65537,124,0,1,0.000169,4338.443196
25,2,36,1,0,4.390383,4342.833899
17,65537,122,0,1,0.618333,4343.452232
19,65537,120,1,0,0.000647,4343.452879
17,65537,122,0,1,0.00018,4343.453059
20,65537,121,1,0,0.000329,4343.453388
17,65537,122,0,1,0.061385,4343.514773
506,65537,125,1,0,0.000866,4343.515639
57,65537,125,1,0,2e-06,4343.515641
506,65537,125,1,0,0.0,4343.515641
57,65537,125,1,0,0.000331,4343.515972
506,65537,125,1,0,1e-06,4343.515973
57,65537,125,1,0,0.000372,4343.516345
506,65537,125,1,0,0.000449,4343.516794
57,65537,125,1,0,0.000373,4343.517167
506,65537,125,1,0,0.000746,4343.518013
533,65537,125,1,0,0.215001,4343.733014
17,65537,124,0,1,0.000519,4343.733887
18,65537,123,1,0,0.000405,4343.734292
17,65537,124,0,1,0.000162,4343.734454
25,2,36,1,0,2.699511,4346.434285
17,65537,122,0,1,2.306487,4348.740772
19,65537,120,1,0,0.00068,4348.741452
17,65537,122,0,1,0.000218,4348.74167
20,65537,121,1,0,0.000323,4348.741993
17,65537,122,0,1,0.061039,4348.803032
506,65537,125,1,0,0.032172,4348.835204
57,65537,125,1,0,0.002112,4348.837316
506,65537,125,1,0,1e-06,4348.837317
57,65537,125,1,0,0.000322,4348.837639
506,65537,125,1,0,0.002498,4348.840137
57,65537,125,1,0,0.000358,4348.840495
506,65537,125,1,0,0.001599,4348.842554
57,65537,125,1,0,0.002191,4348.844745
506,65537,125,1,0,1e-06,4348.844746
57,65537,125,1,0,0.000322,4348.845068
476,65537,125,1,0,0.003464,4348.849504
17,65537,124,0,1,0.000718,4348.850222
18,65537,123,1,0,0.001629,4348.851851
17,65537,124,0,1,0.000166,4348.852017
17,65537,122,0,1,4.989256,4353.841602
19,65537,120,1,0,0.003285,4353.844887
17,65537,122,0,1,0.00018,4353.845067
20,65537,121,1,0,0.00204,4353.847107
17,65537,122,0,1,0.057205,4353.904312
506,65537,125,1,0,0.000867,4353.905179
57,65537,125,1,0,1e-06,4353.90518
506,65537,125,1,0,0.000323,4353.905503
57,65537,125,1,0,1e-06,4353.905504
506,65537,125,1,0,0.0,4353.905504
57,65537,125,1,0,0.000345,4353.905849
506,65537,125,1,0,0.000526,4353.906375
57,65537,125,1,0,0.000375,4353.90675
506,65537,125,1,0,0.000746,4353.907553
533,65537,125,1,0,0.198985,4354.106538
17,65537,124,0,1,0.000556,4354.107448
18,65537,123,1,0,0.000389,4354.107837
17,65537,124,0,1,0.000191,4354.108028
25,2,36,1,0,0.328578,4354.436936
25,2,36,1,0,4.600829,4359.037765
17,65537,122,0,1,0.092165,4359.12993
19,65537,120,1,0,0.000665,4359.130595
17,65537,122,0,1,0.000177,4359.130772
20,65537,121,1,0,0.00213,4359.132902
17,65537,122,0,1,0.059368,4359.19227
506,65537,125,1,0,0.000939,4359.193209
57,65537,125,1,0,1e-06,4359.19321
506,65537,125,1,0,0.0,4359.19321
57,65537,125,1,0,0.000333,4359.193543
506,65537,125,1,0,1e-06,4359.193544
57,65537,125,1,0,0.000377,4359.193921
506,65537,125,1,0,0.000441,4359.194362
57,65537,125,1,0,0.000378,4359.19474
506,65537,125,1,0,0.000749,4359.19559
533,65537,125,1,0,0.199543,4359.395133
17,65537,124,0,1,0.000495,4359.395962
18,65537,123,1,0,0.000372,4359.396334
17,65537,124,0,1,0.000164,4359.396498
25,2,36,1,0,4.242914,4363.639755
25,31,36,1,0,0.799876,4364.439631
17,65537,122,0,1,0.044896,4364.484527
19,65537,120,1,0,0.000338,4364.484865
17,65537,122,0,1,0.00017,4364.485035
20,65537,121,1,0,0.000318,4364.485353
17,65537,122,0,1,0.061901,4364.547254
506,65537,125,1,0,0.000862,4364.548116
57,65537,125,1,0,1e-06,4364.548117
506,65537,125,1,0,1e-06,4364.548118
57,65537,125,1,0,0.000313,4364.548431
506,65537,125,1,0,1e-06,4364.548432
57,65537,125,1,0,0.000356,4364.548788
506,65537,125,1,0,0.000465,4364.549253
57,65537,125,1,0,0.000354,4364.549607
506,65537,125,1,0,0.000748,4364.550419
533,65537,125,1,0,0.214973,4364.765392
17,65537,124,0,1,0.000483,4364.766211
18,65537,123,1,0,0.000387,4364.766598
17,65537,124,0,1,0.000161,4364.766759
25,2,36,1,0,2.874326,4367.641417
17,65537,122,0,1,2.131506,4369.772923
19,65537,120,1,0,0.000689,4369.773612
17,65537,122,0,1,0.00022,4369.773832
20,65537,121,1,0,0.000332,4369.774164
17,65537,122,0,1,0.061083,4369.835247
506,65537,125,1,0,0.044447,4369.879694
57,65537,125,1,0,0.00209,4369.881784
506,65537,125,1,0,1e-06,4369.881785
57,65537,125,1,0,0.000341,4369.882126
506,65537,125,1,0,0.002494,4369.88462
57,65537,125,1,0,0.000357,4369.884977
506,65537,125,1,0,0.001628,4369.887056
57,65537,125,1,0,0.002183,4369.889239
506,65537,125,1,0,1e-06,4369.88924
57,65537,125,1,0,0.000333,4369.889573
476,65537,125,1,0,0.001435,4369.891938
17,65537,124,0,1,0.000585,4369.892523
18,65537,123,1,0,0.001681,4369.894204
17,65537,124,0,1,0.000162,4369.894366
25,2,36,1,0,1.147902,4371.042601
17,65537,122,0,1,3.833452,4374.876053
19,65537,120,1,0,0.015294,4374.891347
17,65537,122,0,1,0.000184,4374.891531
20,65537,121,1,0,0.002199,4374.89373
17,65537,122,0,1,0.044929,4374.938659
506,65537,125,1,0,0.000867,4374.939526
57,65537,125,1,0,1e-06,4374.939527
506,65537,125,1,0,0.0,4374.939527
57,65537,125,1,0,0.000352,4374.939879
506,65537,125,1,0,1e-06,4374.93988
57,65537,125,1,0,0.000373,4374.940253
506,65537,125,1,0,0.000447,4374.9407
57,65537,125,1,0,0.000375,4374.941075
506,65537,125,1,0,0.000751,4374.941897
533,65537,125,1,0,0.214903,4375.1568
17,65537,124,0,1,0.000527,4375.157679
18,65537,123,1,0,0.001493,4375.159172
17,65537,124,0,1,0.000165,4375.159337
25,2,36,1,0,3.8854,4379.045083
17,65537,122,0,1,1.105619,4380.150702
19,65537,120,1,0,0.000438,4380.15114
17,65537,122,0,1,0.000176,4380.151316
20,65537,121,1,0,0.000322,4380.151638
17,65537,122,0,1,0.061578,4380.213216
506,65537,125,1,0,0.000869,4380.214085
57,65537,125,1,0,1e-06,4380.214086
506,65537,125,1,0,1e-06,4380.214087
57,65537,125,1,0,0.000335,4380.214422
506,65537,125,1,0,0.0,4380.214422
57,65537,125,1,0,0.000373,4380.214795
506,65537,125,1,0,0.000448,4380.215243
57,65537,125,1,0,0.000375,4380.215618
506,65537,125,1,0,0.000744,4380.216453
533,65537,125,1,0,0.199446,4380.415899
17,65537,124,0,1,0.000519,4380.416774
18,65537,123,1,0,0.000403,4380.417177
17,65537,124,0,1,0.000165,4380.417342
25,2,36,1,0,1.629569,4382.04723
17,65537,122,0,1,3.391778,4385.439008
19,65537,120,1,0,0.00075,4385.439758
17,65537,122,0,1,0.000216,4385.439974
20,65537,121,1,0,0.000316,4385.44029
17,65537,122,0,1,0.061292,4385.501582
506,65537,125,1,0,0.001701,4385.503283
57,65537,125,1,0,2e-06,4385.503285
506,65537,125,1,0,0.0,4385.503285
57,65537,125,1,0,0.000352,4385.503637
506,65537,125,1,0,1e-06,4385.503638
57,65537,125,1,0,0.000375,4385.504013
506,65537,125,1,0,0.000429,4385.504442
57,65537,125,1,0,0.000378,4385.50482
506,65537,125,1,0,0.00074,4385.505653
533,65537,125,1,0,0.214139,4385.719792
17,65537,124,0,1,0.000524,4385.720667
18,65537,123,1,0,0.002439,4385.723106
17,65537,124,0,1,0.000165,4385.723271
25,2,36,1,0,0.925369,4386.648958
17,65537,122,0,1,4.078364,4390.727322
19,65537,120,1,0,0.000385,4390.727707
17,65537,122,0,1,0.000175,4390.727882
20,65537,121,1,0,0.000319,4390.728201
17,65537,122,0,1,0.061349,4390.78955
506,65537,125,1,0,0.00083,4390.79038
57,65537,125,1,0,1e-06,4390.790381
506,65537,125,1,0,0.000324,4390.790705
57,65537,125,1,0,1e-06,4390.790706
506,65537,125,1,0,0.0,4390.790706
57,65537,125,1,0,0.000346,4390.791052
506,65537,125,1,0,0.000526,4390.791578
57,65537,125,1,0,0.000375,4390.791953
506,65537,125,1,0,0.000749,4390.792758
533,65537,125,1,0,0.199728,4390.992486
17,65537,124,0,1,0.000527,4390.993365
18,65537,123,1,0,0.000406,4390.993771
17,65537,124,0,1,0.000161,4390.993932
25,2,36,1,0,1.256728,4392.25098
40,2,36,1,0,3.201865,4395.452845
17,65537,122,0,1,0.562998,4396.015843
19,65537,120,1,0,0.000652,4396.016495
17,65537,122,0,1,0.000221,4396.016716
20,65537,121,1,0,0.000327,4396.017043
17,65537,122,0,1,0.061016,4396.078059
506,65537,125,1,0,0.000923,4396.078982
57,65537,125,1,0,1e-06,4396.078983
506,65537,125,1,0,1e-06,4396.078984
57,65537,125,1,0,0.000296,4396.07928
506,65537,125,1,0,1e-06,4396.079281
57,65537,125,1,0,0.00037,4396.079651
506,65537,125,1,0,0.000468,4396.080119
57,65537,125,1,0,0.000375,4396.080494
506,65537,125,1,0,0.000743,4396.081595
533,65537,125,1,0,0.214768,4396.296363
17,65537,124,0,1,0.000507,4396.297205
18,65537,123,1,0,0.000381,4396.297586
17,65537,124,0,1,0.000164,4396.29775
25,2,36,1,0,4.556502,4400.854574
17,65537,122,0,1,0.453262,4401.307836
19,65537,120,1,0,0.001122,4401.308958
17,65537,122,0,1,0.000185,4401.309143
20,65537,121,1,0,0.000338,4401.309481
17,65537,122,0,1,0.060935,4401.370416
506,65537,125,1,0,0.000875,4401.371291
57,65537,125,1,0,0.0,4401.371291
506,65537,125,1,0,1e-06,4401.371292
57,65537,125,1,0,0.000332,4401.371624
506,65537,125,1,0,1e-06,4401.371625
57,65537,125,1,0,0.000374,4401.371999
506,65537,125,1,0,0.000448,4401.372447
57,65537,125,1,0,0.000375,4401.372822
506,65537,125,1,0,0.00075,4401.373671
533,65537,125,1,0,0.199402,4401.573073
17,65537,124,0,1,0.00049,4401.573914
18,65537,123,1,0,0.000424,4401.574338
17,65537,124,0,1,0.000179,4401.574517
25,2,36,1,0,2.680523,4404.255351
17,65537,122,0,1,2.340858,4406.596209
19,65537,120,1,0,0.000447,4406.596656
17,65537,122,0,1,0.000179,4406.596835
20,65537,121,1,0,0.000323,4406.597158
17,65537,122,0,1,0.061531,4406.658689
506,65537,125,1,0,0.000878,4406.659567
57,65537,125,1,0,0.0,4406.659567
506,65537,125,1,0,1e-06,4406.659568
57,65537,125,1,0,0.000358,4406.659926
506,65537,125,1,0,0.0,4406.659926
57,65537,125,1,0,0.000375,4406.660301
506,65537,125,1,0,0.000445,4406.660746
57,65537,125,1,0,0.000375,4406.661121
506,65537,125,1,0,0.000744,4406.66194
533,65537,125,1,0,0.199407,4406.861347
17,65537,124,0,1,0.00051,4406.862192
18,65537,123,1,0,0.0004,4406.862592
17,65537,124,0,1,0.000163,4406.862755
25,2,36,1,0,2.193166,4409.056242
17,65537,122,0,1,2.83021,4411.886452
19,65537,120,1,0,0.000698,4411.88715
17,65537,122,0,1,0.00018,4411.88733
20,65537,121,1,0,0.000327,4411.887657
17,65537,122,0,1,0.061086,4411.948743
506,65537,125,1,0,0.019662,4411.968405
57,65537,125,1,0,1e-06,4411.968406
506,65537,125,1,0,0.0,4411.968406
57,65537,125,1,0,0.000339,4411.968745
506,65537,125,1,0,0.0,4411.968745
57,65537,125,1,0,0.000373,4411.969118
506,65537,125,1,0,0.000479,4411.969597
57,65537,125,1,0,0.001878,4411.971896
506,65537,125,1,0,1e-06,4411.971897
533,65537,125,1,0,0.000715,4411.972612
17,65537,124,0,1,0.000372,4411.973255
18,65537,123,1,0,0.000426,4411.973681
17,65537,124,0,1,0.000164,4411.973845
25,2,36,1,0,1.082957,4413.057139
25,2,36,1,0,3.600885,4416.658024
17,65537,122,0,1,0.330641,4416.988665
19,65537,120,1,0,0.000297,4416.988962
17,65537,122,0,1,0.000177,4416.989139
20,65537,121,1,0,0.000327,4416.989466
17,65537,122,0,1,0.06133,4417.050796
506,65537,125,1,0,0.002867,4417.053663
57,65537,125,1,0,1e-06,4417.053664
506,65537,125,1,0,0.0,4417.053664
57,65537,125,1,0,0.00035,4417.054014
506,65537,125,1,0,1e-06,4417.054015
57,65537,125,1,0,0.000345,4417.05436
506,65537,125,1,0,0.000464,4417.054824
57,65537,125,1,0,0.000348,4417.055172
506,65537,125,1,0,0.000718,4417.056186
533,65537,125,1,0,0.213151,4417.269337
17,65537,124,0,1,0.000552,4417.270245
18,65537,123,1,0,0.000395,4417.27064
17,65537,124,0,1,0.000176,4417.270816
25,2,36,1,0,3.214567,4420.485729
17,65537,122,0,1,1.791101,4422.27683
19,65537,120,1,0,0.000663,4422.277493
17,65537,122,0,1,0.000185,4422.277678
20,65537,121,1,0,0.000383,4422.278061
17,65537,122,0,1,0.061371,4422.339432
506,65537,125,1,0,0.000873,4422.340305
57,65537,125,1,0,1e-06,4422.340306
506,65537,125,1,0,1e-06,4422.340307
57,65537,125,1,0,0.000334,4422.340641
506,65537,125,1,0,1e-06,4422.340642
57,65537,125,1,0,0.000371,4422.341013
506,65537,125,1,0,0.000449,4422.341462
57,65537,125,1,0,0.000375,4422.341837
506,65537,125,1,0,0.000756,4422.342681
533,65537,125,1,0,0.199336,4422.542017
17,65537,124,0,1,0.000501,4422.54289
18,65537,123,1,0,0.000366,4422.543256
17,65537,124,0,1,0.000111,4422.543367
25,31,36,1,0,2.954097,4425.497797
17,65537,122,0,1,2.067392,4427.565189
19,65537,120,1,0,0.000674,4427.565863
17,65537,122,0,1,0.000177,4427.56604
20,65537,121,1,0,0.00033,4427.56637
17,65537,122,0,1,0.061247,4427.627617
506,65537,125,1,0,0.000872,4427.628489
57,65537,125,1,0,1e-06,4427.62849
506,65537,125,1,0,1e-06,4427.628491
57,65537,125,1,0,0.000317,4427.628808
506,65537,125,1,0,0.0,4427.628808
57,65537,125,1,0,0.000357,4427.629165
506,65537,125,1,0,0.000462,4427.629627
57,65537,125,1,0,0.000353,4427.62998
506,65537,125,1,0,0.000731,4427.630767
533,65537,125,1,0,0.215203,4427.84597
17,65537,124,0,1,0.000584,4427.846926
18,65537,123,1,0,0.001188,4427.848114
17,65537,124,0,1,0.000163,4427.848277
25,2,36,1,0,0.412301,4428.260935
17,65537,122,0,1,4.595617,4432.856552
19,65537,120,1,0,0.00068,4432.857232
17,65537,122,0,1,0.000222,4432.857454
20,65537,121,1,0,0.000328,4432.857782
17,65537,122,0,1,0.061108,4432.91889
506,65537,125,1,0,0.000851,4432.919741
57,65537,125,1,0,1e-06,4432.919742
506,65537,125,1,0,0.0,4432.919742
57,65537,125,1,0,0.000357,4432.920099
506,65537,125,1,0,0.0,4432.920099
57,65537,125,1,0,0.000375,4432.920474
506,65537,125,1,0,0.000441,4432.920915
57,65537,125,1,0,0.000376,4432.921291
506,65537,125,1,0,0.000745,4432.922104
533,65537,125,1,0,0.199571,4433.121675
17,65537,124,0,1,0.000527,4433.122557
18,65537,123,1,0,0.000404,4433.122961
17,65537,124,0,1,0.000167,4433.123128
25,2,36,1,0,1.538302,4434.661767
17,65537,122,0,1,3.483014,4438.144781
19,65537,120,1,0,0.000692,4438.145473
17,65537,122,0,1,0.000222,4438.145695
